tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id,inbound,human_reply,intent,clean_text,clean_reply
100138,customer_100138,,2023-10-15 12:00:00,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,100139,True,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST,Delivery Problem,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST
100140,customer_100140,,2023-10-15 12:00:00,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,100141,True,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE,Return Request,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE
100142,customer_100142,,2023-10-15 12:00:00,I need an invoice copy for my business expense reimbursement from last month.,100143,True,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL,Other,I need an invoice copy for my business expense reimbursement from last month.,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL
100144,customer_100144,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,100145,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
100146,customer_100146,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,100147,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
100148,customer_100148,,2023-10-15 12:00:00,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.",100149,True,"Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR",Account Access,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.","Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR"
100150,customer_100150,,2023-10-15 12:00:00,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,100151,True,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV",Payment Issue,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV"
100152,customer_100152,,2023-10-15 12:00:00,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,100153,True,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK,Product Complaint,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK
100154,customer_100154,,2023-10-15 12:00:00,Package delivered to wrong address down the street. Driver didn't even check the house number.,100155,True,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG,Delivery Problem,Package delivered to wrong address down the street. Driver didn't even check the house number.,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG
100156,customer_100156,,2023-10-15 12:00:00,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,100157,True,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE,Return Request,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE
100158,customer_100158,,2023-10-15 12:00:00,I need an invoice copy for my business expense reimbursement from last month.,100159,True,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL,Other,I need an invoice copy for my business expense reimbursement from last month.,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL
